# id:13-26--13-1 
-0.04,-0.46,-1
0.92,-0.1,1
-0.61,0.95,1
-0.38,0.17,1
-0.51,0.05,1
-0.86,-0.88,1
0.24,0.29,1
-0.14,0.56,1
0.97,0.35,1
-0.21,-0.45,-1
-0.42,0.85,1
0.8,0.39,1
-0.96,-0.32,1
-0.1,-0.37,-1
-0.64,-0.18,1
-0.59,0.85,1
0.92,0.55,1
-0.07,0.25,1
-0.27,-0.6,-1
-0.14,0.23,1
0.38,0.98,1
-0.34,0.36,1
0.17,0.42,1
-0.01,0.89,1
0.69,0.23,1
0.2,0.55,1
0.78,-0.69,1
0.1,1,1
0.88,-0.06,1
-0.95,-0.67,1
0.2,-0.49,-1
-0.09,-0.25,-1
-0.86,0.32,1
0.91,0.93,1
-0.24,-0.92,-1
0.35,-0.63,-1
-0.74,0.74,1
-0.92,-0.1,1
0.78,-0.8,1
0.84,0.55,1
-0.88,-0.2,1
-0.97,0.62,1
-0.35,-0.82,-1
-0.59,-0.66,1
-0.55,0.45,1
0.89,-0.06,1
-0.32,-0.73,-1
0.28,0.79,1
-0.19,0.28,1
0.67,0.3,1
-0.16,0.54,1
0.96,-0.98,1
-0.94,0.74,1
-0.23,0.68,1
0.9,0.21,1
-0.27,-0.35,-1
0.24,0.57,1
0.27,-0.5,-1
-0.45,-0.81,-1
0.01,0.3,1
-0.8,0.73,1
-0.3,0.88,1
-0.03,-0.21,-1
-0.88,0.57,1
-0.89,0.36,1
1,0.43,1
0.97,0.18,1
-0.58,-0.24,1
0.11,-0.01,-1
-0.39,0.6,1
-0.36,-0.93,-1
-0.14,0.9,1
-0.93,-0.8,1
0.97,-0.31,1
0.54,0.3,1
0.94,0.75,1
-0.03,-0.27,-1
-0.4,-0.28,1
-0.9,-0.95,1
-0.75,0.44,1
0.65,0.73,1
-0.04,0.45,1
0.24,-0.74,-1
0.57,-0.09,1
0.89,0.2,1
0.01,-0.1,1
-0.33,0,1
-0.06,-0.96,-1
-0.79,-0.38,1
0.12,-0.89,-1
-0.77,-0.22,1
-0.37,-0.43,-1
0.85,-0.56,1
0.44,0.08,1
0.1,-0.37,-1
0.47,-0.04,1
0.52,-0.14,1
0.11,-0.87,-1
-0.95,0.74,1
0.82,0.65,1
-0.35,0.41,1
-0.55,-0.52,-1
-0.1,0.52,1
0.79,-0.24,1
0.97,0.66,1
1,0.89,1
0.19,-0.57,-1
0.64,0.11,1
-0.17,0.21,1
0.8,-0.5,1
0.65,0.8,1
-0.64,-0.7,1
0.16,0.7,1
0.8,-0.09,1
0.71,0.59,1
-0.48,-0.96,-1
-0.84,-0.48,1
-0.53,-0.6,1
-0.26,0.5,1
0.74,0.96,1
0.21,0.62,1
0.01,0.27,1
0.18,-0.78,-1
-0.53,-0.65,1
0.88,0.87,1
0.63,0.46,1
-0.97,0.22,1
0.53,0.95,1
0.15,-0.2,-1
0.47,0.95,1
0.42,-0.84,-1
-0.6,-0.53,1
0.36,0.7,1
-0.26,-0.43,-1
-0.93,-0.13,1
1,-0.93,1
-0.13,-0.9,-1
-0.86,0.96,1
-0.07,-0.05,-1
0.73,-0.47,1
0.17,0.37,1
0.09,-0.58,-1
-0.99,0.69,1
0.38,-0.02,1
-0.58,0.28,1
-0.24,0.84,1
-0.91,0.35,1
0.78,0.81,1
-0.5,-0.72,-1
0.65,0.82,1
-0.57,-0.03,1
0.88,0.78,1
0.79,0.92,1
0.92,-0.6,1
-0.35,0.16,1
0.34,-0.55,-1
0.1,-0.07,-1
-0.62,0.29,1
-0.68,-0.33,1
0.99,-0.64,1
-0.52,0.13,1
-0.02,-1,-1
0.32,-0.45,-1
-0.82,-0.7,1
-0.87,0.47,1
0.91,0.73,1
-0.52,-0.95,-1
0.13,-0.38,-1
-0.54,-0.71,-1
0.03,-0.35,-1
-0.67,-0.61,1
-0.2,-0.89,-1
0.35,0.54,1
-0.27,0.5,1
-0.39,0.37,1
0.85,-0.99,1
0.9,0.71,1
-0.48,-0.52,1
0.49,0.96,1
0.62,0.89,1
-0.5,-0.7,-1
0.95,-0.55,1
-0.15,0.05,1
0.72,0.11,1
-0.06,0.18,1
-0.25,0.73,1
0.18,0.26,1
0.28,-0.05,1
-0.51,0.85,1
0.17,0.15,1
0.7,0.32,1
-0.08,-0.64,-1
0.57,0.03,1
-0.79,0.72,1
-0.72,-0.33,1
-0.42,-0.96,-1
-0.72,-0.34,1
0.58,-0.65,-1
-0.52,-0.43,1
0.18,0.12,1
0.67,-0.29,1
0.35,-0.65,-1
-0.25,0.96,1
-0.98,0.77,1
0.41,-0.63,-1
0.92,-0.48,1
-0.85,0.47,1
0.11,-0.05,-1
0.38,0.03,1
0.93,-0.57,1
-0.65,-0.91,-1
-0.57,0.02,1
0.18,-0.6,-1
-0.16,0.31,1
-0.31,0.23,1
-0.23,0.94,1
-0.87,-0.04,1
-0.26,-0.18,-1
-0.77,0.1,1
-0.46,0.75,1
-0.8,-0.07,1
0.06,0.23,1
0.94,-0.52,1
-0.52,-0.88,-1
-0.31,0.65,1
-0.14,-0.15,-1
-0.99,0.34,1
-0.69,-0.94,1
0.42,0.71,1
0.14,0.37,1
-0.45,-0.97,-1
-0.39,-0.53,-1
0.44,-0.27,1
0.57,0.08,1
-0.58,0.64,1
0.81,0.73,1
-0.08,-0.62,-1
-0.48,1,1
-0.7,0.41,1
-0.8,0.44,1
-0.33,0.22,1
-0.62,0.15,1
0.21,0.09,1
0.84,0.79,1
0.08,-0.69,-1
0.26,-0.41,-1
0.18,-0.8,-1
0.51,-0.99,-1
1,-0.29,1
0.25,0.97,1
0.83,0.37,1
-0.25,-0.67,-1
-0.54,-0.09,1
-0.35,0.9,1
0.52,-0.25,1
0.46,-0.84,-1
-1,-1,1
-0.97,0.4,1
-0.58,-0.25,1
-0.49,0.5,1
-0.16,-0.45,-1
0.03,0.92,1
-0.94,0.06,1
-0.17,-0.31,-1
0.29,0.99,1
-0.31,-0.79,-1
-0.65,-0.84,1
0.28,0.85,1
0.38,0.95,1
-0.92,-0.38,1
0.32,-0.8,-1
-0.76,0.48,1
0.89,-0.65,1
-0.6,-0.28,1
0.08,0.7,1
-0.37,-0.19,1
0.12,0.11,1
0.4,-0.54,-1
0.65,-0.83,1
0.76,0.76,1
0.3,-0.2,1
-0.03,-0.33,-1
0.53,0,1
-0.33,0.87,1
-0.62,0.46,1
-0.99,-0.38,1
-0.14,0.44,1
-0.42,0.61,1
0.68,0.08,1
0.71,-0.84,1
-0.76,-0.33,1
-0.27,0.35,1
-0.74,0.21,1
0.02,-0.82,-1
0.49,-0.92,-1
-0.48,0.82,1
-0.66,0.73,1
0.97,0.45,1
-0.85,0.26,1
0.77,0.89,1
-0.62,0.13,1
-0.19,-0.83,-1
-0.54,-0.53,1
-0.61,0.98,1
-0.43,-0.16,1
0.13,0.89,1
0.34,-0.6,-1
0.96,0.81,1
0.84,0.8,1
0.15,0.78,1
0.57,-0.63,-1
-0.52,0.85,1
0.3,-0.16,-1
-0.88,-0.69,1
-0.16,0.74,1
-0.25,0.36,1
-0.87,-0.48,1
-0.95,0.68,1
-0.55,-0.42,1
-0.98,0.36,1
0.64,0.4,1
-0.65,-0.72,1
-0.36,-0.07,1
-0.52,-0.96,-1
0.73,0.44,1
0.72,-0.06,1
0.59,0.58,1
0.41,-0.97,-1
0.06,-0.11,-1
0.11,-0.14,-1
-0.14,-0.64,-1
0.52,0.95,1
-0.74,-0.57,1
0.91,0.73,1
0.02,-0.42,-1
-0.37,0.38,1
0.26,0.56,1
-0.86,-0.64,1
0.62,0.14,1
-1,0.3,1
-0.24,-0.57,-1
-0.65,-0.52,1
0.3,0.76,1
-0.28,0.88,1
-0.85,-0.7,1
-0.57,0.8,1
0.53,0.62,1
0.12,0.85,1
0.72,-0.54,1
-0.16,-0.42,-1
0.69,0.98,1
0.19,0.52,1
-0.28,-0.91,-1
0.28,-0.73,-1
-0.54,-0.91,-1
0.02,0.75,1
-0.17,0.46,1
0.47,0.53,1
0.17,-0.78,-1
-0.9,0.53,1
0.25,-0.35,-1
0.73,-0.49,1
-0.4,0.07,1
0.12,0.66,1
0.17,-0.67,-1
0.66,0.75,1
-0.03,0.32,1
0.39,-0.48,-1
0.74,0.66,1
-0.49,-0.99,-1
-0.93,-0.33,1
-0.41,-0.75,-1
-0.35,0.51,1
-0.89,-0.92,1
0.4,-0.35,-1
0.63,-0.09,1
-0.38,-0.51,-1
-0.96,-0.65,1
-0.23,-0.2,1
-0.64,0.76,1
0.75,-0.63,1
-0.77,-0.1,1
-0.81,0.56,1
0.67,0.85,1
-0.41,0.22,1
0.58,0.62,1
0.18,-0.61,-1
-0.53,-0.69,-1
-0.42,-0.77,-1
0.24,-0.83,-1
0.91,0.1,1
-0.61,-0.16,1
0.56,0.01,1
0.52,0.28,1
0.36,-0.72,-1
-0.68,-0.93,1
-0.67,-0.54,1
0.45,-0.69,-1
0.49,-0.39,-1
-0.19,0.97,1
0.36,-0.98,-1
-0.71,-0.66,1
-0.03,-0.18,-1
0.75,-0.5,1
0.48,0.59,1
0.66,0.88,1
-0.09,0.92,1
0.95,-0.13,1
-0.78,0.48,1
-0.12,-0.09,1
0.21,-0.33,-1
-0.43,-0.19,1
0.17,0.07,1
0.89,0.62,1
0.75,-0.81,1
-0.42,-0.95,-1
0.86,-0.77,1
-0.11,-0.52,-1
-0.44,0.73,1
0.29,0.32,1
-0.77,-0.79,1
0.97,-0.38,1
0.02,0.47,1
-0.24,-0.04,1
0.73,0.13,1
-0.68,0.93,1
-0.18,0.61,1
-0.56,0.37,1
-0.4,-0.71,-1
-0.22,-0.21,-1
-0.32,0.26,1
-0.76,-0.32,1
0.94,-0.54,1
0.32,-0.35,-1
0.35,-0.68,-1
-0.36,0.62,1
-0.34,-0.97,-1
0.72,-0.4,1
-0.13,-0.42,-1
0.23,-0.44,-1
-0.84,-0.05,1
-0.84,0.25,1
-0.86,-0.11,1
0.55,-0.92,-1
0.51,-0.56,1
-0.82,0.17,1
0.03,-0.77,-1
0.05,-0.11,-1
0.46,-0.8,-1
-0.07,-0.98,-1
-0.61,0.58,1
0.03,0.22,1
0.84,-0.25,1
0.35,0.42,1
0.52,-0.72,-1
0.7,0.76,1
-0.81,-0.77,1
-0.21,-0.92,-1
0.96,0.95,1
0.25,0.95,1
0.63,0.24,1
-0.68,0.58,1
-0.01,-0.43,-1
-0.84,0.93,1
-0.02,0.45,1
0.32,0.97,1
0.75,-0.05,1
0.87,0.94,1
0.01,-0.16,-1
-0.39,-0.23,1
-0.15,0.24,1
0.38,0.6,1
-0.59,-0.69,1
-0.35,0.31,1
-0.58,-0.38,1
-0.64,-0.89,-1
0.86,-0.74,1
-0.59,0.58,1
0.94,-0.75,1
-0.07,-0.52,-1
-0.63,-0.57,1
-0.71,-0.46,1
0.8,0.42,1
0.17,0.79,1
0.07,0.34,1
0.35,0.39,1
-0.42,0.46,1
-0.2,-0.77,-1
-0.23,0.51,1
-0.76,0.36,1
0.65,-0.35,1
-0.52,-0.43,1
0.76,-0.62,1
-0.02,0.78,1
-0.96,0.49,1
-0.87,0.38,1
0.4,-0.1,1
0.79,-0.1,1
-0.85,0.83,1
0.21,0.03,1
0.61,-0.26,1
-0.61,-0.17,1
0.34,0.93,1
-0.96,0.03,1
0.59,0.55,1
-0.36,0.91,1
-0.42,-0.59,-1
-0.01,0.59,1
0.74,0.61,1
-0.15,0.8,1
-0.53,-0.98,-1
1,0.33,1
-0.78,0.62,1
-0.75,0.17,1
-0.15,0.41,1
-0.33,-0.94,-1
-0.51,0.39,1
0.11,0.37,1
0.37,-0.83,-1
-0.75,-0.82,1
-0.06,-0.91,-1
0.55,-0.99,-1
0.45,0.75,1
-0.73,0.12,1
0.87,0.98,1
0.29,-0.14,1
0.69,0.68,1
-0.26,0.92,1
0.91,-0.03,1
-0.87,-0.58,1
0.23,0.57,1
0.1,-0.35,-1
0.3,0.02,1
-0.19,-0.1,-1
0.37,0.48,1
-0.11,-0.22,-1
-0.88,0.34,1
-0.41,0.15,1
0.52,-0.53,1
-0.64,0.59,1
-0.46,-0.76,-1
-0.43,0.48,1
-0.95,0.04,1
-0.88,-0.55,1
-0.21,-0.41,-1
-0.43,-0.43,1
0.83,0.15,1
0.4,-0.91,-1
-0.91,-0.36,1
0.23,0.26,1
-0.48,0.47,1
-0.68,0.48,1
-0.3,-0.63,-1
-0.36,-0.87,-1
-0.22,0.29,1
0.66,0.16,1
0.91,-0.86,1
0.03,-0.94,-1
-0.85,-0.7,1
-0.2,0.72,1
0.85,-0.53,1
0.05,0.16,1
0.66,0.94,1
0.63,0.85,1
0.84,-0.31,1
0.15,-0.38,-1
0.4,0.33,1
-0.52,0.15,1
-0.71,0.45,1
0,0.41,1
-0.31,-0.93,-1
-0.15,0.44,1
0.11,0.33,1
0.79,0.48,1
-0.34,-0.9,-1
-0.94,0.23,1
-0.03,0.76,1
0.89,0.29,1
-0.39,0.96,1
0.18,-0.44,-1
-0.15,-0.14,-1
-0.92,0.48,1
0.63,-0.41,1
-0.93,0.66,1
0.78,-0.06,1
-0.71,-0.68,1
0.95,-0.55,1
0.99,-0.57,1
-0.35,0.02,1
0.35,-0.55,-1
0.11,0.69,1
0.05,-0.29,-1
0.31,-0.75,-1
0.37,0.71,1
-0.42,-0.79,-1
-0.86,0.13,1
0.93,0.31,1
-0.2,0.06,1
0.5,0.04,1
-0.35,0.02,1
0.11,0.55,1
-0.03,-0.59,-1
-0.11,-0.43,-1
-0.68,0.79,1
0.03,0.69,1
-0.51,-0.03,1
0.99,-0.24,1
0.57,0.96,1
0.37,-0.67,-1
0.51,0.58,1
-0.69,0.86,1
0.27,-0.57,-1
0.92,0.64,1
-0.14,-0.64,-1
0,-0.63,-1
-0.17,-0.94,-1
-0.78,0.5,1
1,-0.37,1
0.7,-0.11,1
-0.84,-0.62,1
-0.62,0.4,1
0.6,-0.79,-1
0.65,-0.74,1
0.37,-0.3,1
0.3,0.7,1
0.74,0.9,1
0.02,0.51,1
-0.54,-0.11,1
-0.04,0.89,1
0.52,-0.57,-1
-0.55,0,1
0.75,0.89,1
0.45,0.54,1
-0.42,0.5,1
-0.81,-0.22,1
-0.08,0.1,1
-0.8,0.92,1
-0.67,0.19,1
-0.64,-0.69,1
-0.38,-0.34,-1
-0.55,-0.62,1
-0.17,-0.4,-1
0.36,-0.42,-1
-0.75,-0.45,1
0.03,-0.23,-1
0.04,0.73,1
-0.62,0.47,1
0.44,-0.75,-1
-0.19,0.62,1
-0.71,-0.31,1
0.42,0.16,1
0.13,-0.54,-1
-0.94,-0.56,1
-0.16,-0.56,-1
0.94,-0.87,1
-0.94,0.78,1
-0.99,1,1
-0.48,-0.43,1
-0.58,0.47,1
0.47,0.38,1
0.52,0.05,1
0.72,-0.31,1
-0.66,-0.79,-1
0.69,-0.19,1
-0.28,-0.7,-1
-0.02,-0.24,-1
-0.7,0.62,1
0.6,0.32,1
-0.42,-0.4,-1
0.91,0.11,1
-0.74,-0.18,1
0.94,0.4,1
0.63,-0.38,1
-0.62,-0.26,1
-0.37,-0.17,1
0.93,0.6,1
-0.72,0.33,1
0.08,0.28,1
0.71,0.9,1
-0.23,0.94,1
-0.65,-0.66,1
0.42,0.63,1
0.93,0.34,1
0.78,-0.43,1
-0.35,0.75,1
0.64,-0.52,1
-0.31,0.45,1
-0.88,0.85,1
0.15,-0.48,-1
-0.91,-0.33,1
0.5,0.85,1
-0.66,-0.36,1
0.81,0.62,1
0.99,-0.78,1
0.91,-0.02,1
-0.77,-0.12,1
0.72,0.28,1
0.85,0.43,1
0.55,0.17,1
-0.8,0.91,1
0.15,-0.01,1
0.11,0.04,1
0.8,-0.1,1
0.91,0.14,1
0.45,-0.55,-1
-0.13,-0.17,-1
-0.91,-0.1,1
0.24,0,1
0.61,0.18,1
-0.38,-0.81,-1
-0.83,0.05,1
-0.9,-0.18,1
-0.81,-0.19,1
-0.12,0.53,1
-0.99,-0.15,1
0.94,0.98,1
-0.96,0.98,1
0.49,-0.34,1
-0.59,0.29,1
0.12,0.69,1
0.91,-0.29,1
-0.4,-0.65,-1
0.41,-0.4,1
-0.66,-0.68,1
1,-0.03,1
-0.27,-0.6,-1
0.7,0.41,1
-0.08,-0.88,-1
-0.48,-0.55,-1
-0.58,-0.19,1
-0.43,-0.44,-1
0.91,-0.57,1
0.91,0.51,1
0.11,-0.58,-1
-0.57,-0.04,1
-0.05,0.9,1
0.69,-0.73,1
-0.06,-0.42,-1
-0.13,-0.76,-1
-0.45,-0.66,-1
0.63,-0.51,1
0.93,0.02,1
-0.95,0.27,1
-0.02,-0.23,-1
-1,-0.41,1
-0.06,-0.61,-1
0.36,0.73,1
0.71,-0.59,1
0.37,0.94,1
-0.29,0.09,1
-0.44,0.57,1
-0.83,-0.02,1
0.83,0.09,1
0.9,-0.2,1
-0.2,0.99,1
0.85,0.02,1
-0.06,-0.77,-1
-0.94,-0.42,1
0.33,0.01,1
0.59,0.89,1
-0.74,0.99,1
0.33,0.57,1
0.1,0.34,1
-0.77,-0.23,1
-0.94,-0.84,1
0.63,0.85,1
-0.36,-0.03,1
0.2,0.48,1
0.21,0.07,1
-0.96,-0.82,1
0.34,0.31,1
-0.58,-0.1,1
-0.07,0.23,1
0.06,0.91,1
0.05,0.6,1
0.7,0.59,1
0.1,0.83,1
0.71,-0.75,1
-0.45,-0.45,-1
0.43,-0.58,-1
-0.89,0.81,1
-0.65,-0.26,1
-0.43,0.33,1
0.87,-0.49,1
0.03,0.97,1
-0.24,-0.75,-1
-0.25,-0.05,1
0.45,-0.81,-1
-0.78,-0.55,1
-0.7,-0.15,1
-0.17,0.02,1
0.67,-0.62,1
-0.87,-0.84,1
0.24,-0.7,-1
0.37,0.42,1
0.04,-0.89,-1
-0.23,0.82,1
0.07,0.79,1
0.63,-0.67,1
0.4,0.17,1
-0.34,0.44,1
0.86,0.59,1
0.87,0.23,1
-0.22,-0.87,-1
-0.9,-0.23,1
0.82,0.96,1
-0.21,-0.39,-1
0.95,0.03,1
-0.27,-0.05,-1
0.44,0.42,1
-0.21,0.19,1
0.8,0.32,1
0.22,-0.17,-1
0.09,-0.96,-1
-0.35,-0.86,-1
-0.23,-0.59,-1
-0.98,-0.84,1
0.28,-0.71,-1
-0.1,-0.5,-1
0.04,0.29,1
-0.9,-0.39,1
-0.02,-0.12,-1
0.67,-0.63,1
0.14,0.45,1
-0.9,-0.41,1
-0.26,0.85,1
-0.14,0.92,1
-0.66,-0.22,1
0.12,0.94,1
-0.34,-0.1,1
-0.36,0.4,1
0.58,0.07,1
-0.81,-0.9,1
0.04,0.76,1
-0.55,0.19,1
0.84,-0.71,1
-0.75,-0.88,1
-0.44,0.12,1
0.05,-0.69,-1
0.34,0.38,1
-0.71,-0.64,1
-1,0.91,1
-0.47,0.04,1
0.07,0.67,1
-0.64,0.58,1
0.06,0.18,1
0.99,0.75,1
-0.46,0.01,1
-0.12,-0.17,-1
0.3,0.51,1
-0.27,0.08,1
-0.95,-0.29,1
0.04,-0.94,-1
0.78,-0.41,1
-0.76,-0.45,1
-0.95,-0.44,1
0.68,-0.06,1
-0.72,0,1
-0.16,-0.39,-1
-0.79,0.87,1
-0.43,-0.25,1
-0.93,0.36,1
-0.38,0.83,1
0.37,0.18,1
0.26,-0.37,-1
-0.11,0.89,1
0.17,0.34,1
-0.91,0.03,1
0.97,-0.02,1
-0.17,0.71,1
-0.35,0.08,1
-0.59,-0.14,1
0.02,-0.01,-1
0.52,0.65,1
0.93,-0.29,1
-0.06,-0.24,-1
0.53,-0.53,1
-0.6,0.23,1
-0.68,0.16,1
0.7,0.45,1
0.32,0.64,1
-1,-0.07,1
0.66,0.99,1
0.13,0.73,1
0.86,-0.71,1
-0.58,-0.71,1
0.43,0.63,1
-0.85,-0.43,1
0.66,-0.99,-1
-0.14,-0.25,-1
0.5,-0.85,-1
-0.41,0.43,1
0.13,0.57,1
-0.62,-0.16,1
0.5,0.55,1
0.23,0.91,1
0.53,-0.79,-1
-0.65,0.44,1
0.09,-0.06,-1
0.1,0.77,1
0.91,0.35,1
0.69,0.73,1
-0.12,-0.37,-1
-0.09,0.46,1
0.66,-0.05,1
-0.01,0.95,1
-0.24,0.74,1
-0.13,-0.29,-1
0.28,-0.63,-1
-0.65,-0.95,-1
-0.28,0.71,1
-0.52,-0.19,1
-0.54,-0.4,1
-0.05,-0.4,-1
0.81,0.77,1
0.24,0.52,1
-0.45,0.33,1
0.97,0.45,1
-0.94,-0.55,1
0.22,0.62,1
0.14,1,1
-0.54,0.1,1
-0.73,0.89,1
-0.88,-0.01,1
0,0.94,1
-0.51,-0.22,1
0.5,0.8,1
-0.66,0.91,1
-0.41,0.95,1
0.09,0.77,1
-0.09,0.9,1
0.26,0.78,1
0.96,0.6,1
-0.84,0.31,1
-0.93,0.46,1
0.44,0.24,1
0.72,0.2,1
0.39,-0.06,1
-0.14,-0.27,-1
0.9,-0.08,1
0.5,-0.44,1
0.28,0.66,1
0.56,0.88,1
0.72,-0.25,1
-0.45,0.6,1
0.4,0.54,1
0.06,0.88,1
-0.39,-0.19,1
0.31,0.13,1
0.87,0.38,1
0.65,0.67,1
0.9,0.5,1
0.81,-0.4,1
-1,-0.57,1
0.14,-0.52,-1
-0.01,0.7,1
0.31,-0.61,-1
0.72,-0.95,1
-0.38,0.7,1
0.56,0.4,1
-0.03,-0.49,-1
0.46,-0.73,-1
0.92,0.64,1
-0.7,0.06,1
0.24,-0.97,-1
0.34,0.85,1
-0.76,-0.05,1
-0.02,0.85,1
-0.77,0.55,1
-0.94,-0.75,1
-0.1,0.28,1
0.03,-0.75,-1
-0.39,-0.62,-1
-0.61,-0.29,1
-0.69,-0.52,1
-0.97,0.21,1
0.82,-0.12,1
0.32,0.69,1
-0.75,0.99,1
-0.62,0.66,1
0.62,-0.87,-1
-0.5,0.13,1
-0.17,0.54,1
-0.69,0.85,1
0.24,0.53,1
0.41,-0.1,1
-0.18,-0.93,-1
-0.19,-0.95,-1
1,0.87,1
-0.92,-0.93,1
-0.58,-0.79,-1
-0.34,-0.12,1
-0.93,0.31,1
-0.88,-0.63,1
0.34,-0.05,1
0.54,-0.03,1
0.59,-0.15,1
0.02,0.23,1
-0.02,0.38,1
-0.99,-1,1
-0.08,-0.62,-1
-0.07,-0.43,-1
-0.21,-0.63,-1
-0.15,0.36,1
0.99,0.56,1
-0.24,0.5,1
-0.81,-0.2,1
-0.69,-0.67,1
0.42,-0.16,1
-0.65,-0.87,-1
-0.57,0,1
-0.55,-0.21,1
-0.17,0.58,1
-0.95,-0.45,1
-0.91,-0.59,1
-0.68,-0.02,1
0.59,-0.69,1
0.37,-0.38,-1
-0.72,0.44,1
-0.81,-0.59,1
-0.05,-0.52,-1
-0.65,-0.1,1
-0.33,0.55,1
-0.68,-0.69,1
-0.84,0.18,1
-0.61,0.21,1
-0.73,0.1,1
-0.09,-0.37,-1
0.23,0.46,1
0.42,0.9,1
0.19,0.92,1
0.92,0.14,1
-0.38,-0.58,-1
0.23,-0.53,-1
0.21,0.41,1
0.4,-0.6,-1
-0.54,-0.19,1
-0.24,0.58,1
0.35,0.32,1
-0.51,0.59,1
-0.21,-0.62,-1
0.93,0.21,1
-0.79,0.58,1
0.61,0.55,1
-0.67,-0.46,1
0.35,0.76,1
-0.63,0.91,1
0.03,0.24,1
0.25,0.07,1
-0.68,-0.85,1
0.35,-0.25,-1
0.57,0.89,1
-0.89,-0.09,1
-0.45,0.69,1
-0.3,-0.87,-1
0.54,-0.17,1
0.29,0.23,1
0.13,0.97,1
0.89,0.37,1
-0.35,0.4,1
-0.96,-0.52,1
0.96,0.1,1
-0.1,-0.41,-1
-0.15,0.59,1
0.39,0.59,1
-0.12,0.88,1
0.04,-0.21,-1
-0.27,0.38,1
0.98,-0.31,1
-0.77,0.38,1
-0.01,-0.48,-1
0.51,0.48,1
-0.81,-0.36,1
0.66,0.76,1
0.94,-0.99,1
-0.89,-0.59,1
-0.31,-0.36,-1
-0.35,-0.68,-1
1,-0.19,1
-0.97,-0.03,1
-0.51,-0.89,-1
0.38,0.32,1
-0.45,0.38,1
-0.74,0.39,1
-0.41,0.52,1
-0.47,1,1
0.8,-0.59,1
-0.74,-1,1
0.85,-0.04,1
0.01,-0.37,-1
-0.25,-0.39,-1
0.49,0.77,1
0.04,-0.26,-1
0.9,0.31,1
0.34,0.81,1
-0.53,-0.74,-1
-0.47,0.3,1
0.96,-0.02,1
0.27,0.87,1
0.26,-0.54,-1
-0.83,0.66,1
-0.97,0.6,1
-0.53,-0.5,-1
-0.21,-0.25,-1
0.3,-0.16,-1
0.22,0.31,1
0.79,0.96,1
-0.41,0.49,1
-0.16,0.71,1
0.61,-0.17,1
-0.67,0.21,1
-0.89,-0.91,1
-0.71,-0.57,1
0.27,0.42,1
-0.88,0.07,1
-0.48,-0.02,1
0.02,-0.77,-1
-0.76,0.85,1
0.85,0.5,1
-0.14,0.85,1
0.5,-0.83,-1
0.07,0.39,1
-0.76,0.43,1
-0.86,0.53,1
0.02,-0.85,-1
0.29,0.17,1
0.94,0.66,1
0.14,-0.33,-1
-0.8,-0.67,1
0.74,-0.31,1
-0.02,0.47,1
-0.06,-0.67,-1
0.51,-0.11,1
-0.51,0.38,1
-0.83,-0.09,1
0.42,-0.95,-1
-1,-0.33,1
0.39,0.72,1
0.95,-0.92,1
-0.96,-0.33,1
0.47,0.22,1
-0.99,-0.11,1
-0.23,0.34,1
0.27,0.32,1
0.01,-0.97,-1
0.08,0.3,1
-0.86,-0.02,1
-0.58,0.84,1
0.45,0.37,1
0.39,-0.38,-1
-0.62,-0.19,1
-0.38,0.83,1
-0.82,0.89,1
0.23,-0.62,-1
0.66,-0.81,-1
-0.13,0.27,1
-0.61,-0.96,-1
0.21,0.39,1
0.06,0.9,1
0.47,0.56,1
0.45,-0.5,-1
0.39,-0.63,-1
-0.77,0.88,1
0.65,-0.28,1
-0.52,-0.97,-1
0.01,-0.95,-1
-0.33,-0.93,-1
0.36,0.81,1
-0.96,0.82,1
-0.49,0.67,1
-0.39,-0.61,-1
0.44,0.5,1
0.09,-0.52,-1
0.49,-0.72,-1
0.93,-0.35,1
-0.95,-0.79,1
-0.66,-0.18,1
-0.48,-0.24,1
-0.26,-0.35,-1
-1,-0.77,1
-0.72,-0.38,1
0.41,0.99,1
-0.68,0.57,1
0.68,0.5,1
-0.19,-0.16,-1
-0.78,-0.34,1
0.12,0.74,1
-0.76,0.57,1
0.57,-0.1,1
-0.98,-0.94,1
0.62,0.56,1
0.9,0.07,1
-0.13,-0.11,1
0.36,0.29,1
-0.38,0.88,1
-0.51,-0.64,-1
-0.1,-0.57,-1
-0.89,0.39,1
0.63,0.21,1
-0.77,0.23,1
0.43,-0.73,-1
-0.58,-0.39,1
0.42,0.49,1
0.22,0.1,1
-0.21,0.58,1
0.81,0.38,1
-0.28,-0.74,-1
-0.46,0.57,1
-0.79,-0.16,1
-0.59,-0.57,1
-0.79,0.48,1
0.26,-0.53,-1
-0.54,-0.16,1
0.25,0.17,1
0.21,0.4,1
-0.99,0.26,1
-0.74,-0.54,1
-0.77,-0.82,1
-0.75,0.75,1
0.74,0.25,1
0.07,-0.18,-1
-0.41,-0.21,1
-0.78,0.07,1
-0.25,0.66,1
-1,-0.64,1
0.85,0.38,1
0.42,0.89,1
0.47,-0.64,-1
0.76,0.74,1
-0.72,-0.68,1
0.37,0.87,1
0.08,0.5,1
0.3,-0.9,-1
0.99,0.98,1
-0.61,0.95,1
-0.96,-0.55,1
-0.17,0.05,1
-0.04,0.57,1
0.4,-0.72,-1
-0.99,0.83,1
-0.38,0.24,1
-0.68,-0.57,1
-0.24,-0.15,-1
-0.77,0.31,1
0.35,-0.19,1
0.65,0.67,1
0.08,-0.81,-1
0.39,-0.15,1
0.5,0.84,1
